ETCID,mode,railroute,routerun,routeblock,triptime,tripday,daytype,raffle,recommend,workshard,defendmetro,goodvalue,satisfaction,frequency,duration ,ontime,connections,accurateinfo,vehseating,stopclean,busshade,vehroom,vehcomfort,vehclean,homelessness,raceharass,sexharrass,crimesafe,grafitti,enforcement,courtesy,buswifi,delayinfo,payeasy,infoplan,stoplighting,escalator1,elevator1,celltrain,traininfo,escalator2,escalator2,carpark,bikepark,topbus1,topbus2,topbus3,toprail1,toprail2,toprail3,caracc,rideoften,yearsriding,smartphone,paytype,faretype,age,fareother,discount,whatdiscount,latinx,black,white,asianpac,natam,another,anotherwhat,hhsize,english,spanish,chinese,tagalog,korean,armenian,anotherlang,whichlang,engskill,income,gender,whatgender,disabilities,lowvision,blind,deafhard,wheelchair,nowheelchair,mentalcog,disabother,whatdisab,lang_count,LowVision_num,Blindness_num,DeafHoH_num,Mobility_num,MobilityNoChair_num,MentalCognitive_num,OtherDisability_num,MultipleDisabilities,Disability_num,Gender_bis,WeightFactor
110658,B,233,233-1,233-012,1,6,2,2,4,4,3,4,4,4,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,2,4,3,3,3,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,1,1,9,3,,9,#NULL!,Y,,Y,,,,,2,Y,Y,,,,,,,2,2,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110659,B,233,233-1,233-012,1,6,2,1,4,4,3,4,2,1,2,3,3,3,5,4,4,5,5,5,0,0,0,0,0,4,5,0,3,5,4,4,5,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,1,1,4,2,,2,#NULL!,,,Y,,,,,5,Y,,,,,,,,1,9,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110660,B,233,233-1,233-012,2,6,2,1,5,1,5,1,9,5,1,5,5,3,3,5,5,5,5,5,1,3,3,5,5,3,1,0,1,3,3,3,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,12,20,#NULL!,#NULL!,#NULL!,2,5,4,1,3,9,4,,2,#NULL!,,,,,,,,99,,Y,,,,,,,9,9,9,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,#NULL!,112
110661,B,233,233-1,233-012,2,6,2,1,4,3,4,4,3,4,3,3,3,4,3,2,3,4,3,2,1,3,3,3,4,3,3,3,3,4,3,2,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,2,2,3,4,4,,2,#NULL!,,,,Y,,,,4,Y,,,,,,,,2,1,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110662,B,233,233-1,233-012,2,6,2,2,1,1,3,1,5,5,5,4,5,5,5,5,5,5,5,4,0,5,5,4,5,5,4,1,1,5,4,5,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,11,19,#NULL!,#NULL!,#NULL!,2,4,4,1,3,9,3,,2,#NULL!,Y,,,,,,,99,Y,Y,,,,,,,2,9,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110663,B,233,233-1,233-012,2,6,2,2,2,2,3,1,5,5,4,4,4,4,5,4,4,0,4,4,4,4,5,5,5,5,3,3,4,3,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,2,2,3,4,4,,2,#NULL!,,,Y,,,,,1,Y,,,,,Y,,,9,1,1,,1,Y,Y,Y,Y,,,,,1,1,1,1,1,0,0,0,4,8,1.00,112
110664,B,233,233-1,233-012,2,6,2,2,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,4,4,4,3,3,4,4,4,3,3,3,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,4,1,3,4,3,,9,#NULL!,,Y,,,,,,99,Y,,,,,,,,9,9,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110665,B,233,233-1,233-012,2,6,2,1,1,3,1,1,2,1,3,3,0,5,1,1,1,1,5,3,1,1,1,4,1,5,5,1,1,1,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,3,4,9,,2,#NULL!,,,,,,,,99,,,,,,,,,9,9,9,,9,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,112
110666,B,233,233-1,233-012,2,6,2,2,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,3,4,4,4,3,3,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,5,6,#NULL!,#NULL!,#NULL!,1,4,4,1,9,3,1,,2,#NULL!,Y,,,,,,,4,Y,Y,,,,,,,1,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110667,B,233,233-1,233-012,2,6,2,2,4,4,9,3,4,4,4,3,3,4,4,3,4,3,3,3,3,3,4,4,4,4,4,3,2,3,3,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,17,11,#NULL!,#NULL!,#NULL!,1,4,4,1,3,3,3,,2,#NULL!,,,Y,,,,,99,Y,,,,,,,,1,3,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110668,B,233,233-1,233-012,2,6,2,2,3,3,3,3,2,1,1,1,1,1,3,5,1,3,3,3,3,5,4,5,3,5,5,5,3,5,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,1,1,1,3,,1,3,Y,,,,,,,5,Y,Y,,,,,,,2,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110669,B,233,233-1,233-012,2,6,2,1,4,4,1,4,9,4,5,5,4,5,4,2,2,4,4,2,3,5,4,3,4,4,5,4,5,5,4,5,5,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,3,,1,1,Y,,,,,,,4,Y,Y,,,,,,,2,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110670,B,233,233-1,233-012,2,6,2,2,4,4,3,4,9,3,4,4,5,0,3,4,3,3,1,3,1,3,3,1,3,3,5,0,0,4,0,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,3,4,2,3,4,5,,1,4,Y,,,,,,,99,,Y,,,,,,,2,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110671,B,233,233-1,233-012,2,6,2,1,4,4,1,3,3,2,2,2,3,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,3,3,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,12,#NULL!,#NULL!,#NULL!,2,4,4,1,2,2,3,,2,#NULL!,,Y,,,,,,1,Y,,,,,,,,1,3,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110672,B,233,233-1,233-012,2,6,2,2,5,5,5,5,5,5,5,5,4,5,5,5,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,4,7,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,1,,1,1,Y,,,,,,,6,,Y,,,,,,,1,1,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110673,B,233,233-1,233-012,2,6,2,2,5,5,5,5,5,5,0,5,0,5,4,5,5,5,5,0,0,5,5,5,5,5,5,5,0,5,0,5,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,14,10,#NULL!,#NULL!,#NULL!,9,5,4,9,3,9,4,,9,#NULL!,Y,,,,,,,99,,Y,,,,,,,9,1,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110674,B,233,233-1,233-012,2,6,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,4,4,3,4,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,2,2,3,9,,1,9,,,,,,,,99,,,,,,,,,9,9,9,,9,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,112
110675,B,233,233-1,233-012,2,6,2,1,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,3,4,3,3,3,3,3,3,2,3,3,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,18,6,21,#NULL!,#NULL!,#NULL!,2,4,4,1,1,9,4,,2,#NULL!,,,,,,Y,Not specified,4,Y,Y,,,,,,,1,2,1,,1,,,,,,Y,,,1,0,0,0,0,0,1,0,1,6,1.00,112
110676,B,233,233-1,233-012,3,6,2,1,5,4,4,4,5,1,4,1,4,4,5,3,3,4,4,3,1,3,0,2,0,2,5,0,0,2,2,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,3,1,1,1,3,,9,#NULL!,Y,,,,,,,5,,Y,,,,,,,2,2,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110677,B,233,233-1,233-012,3,6,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,1,3,4,3,,2,#NULL!,Y,,,,,,,3,Y,,,,,,,,1,9,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110678,B,233,233-1,233-012,3,6,2,1,2,2,2,3,2,3,2,3,4,2,2,1,1,4,3,1,2,5,4,4,4,3,2,0,0,4,4,4,0,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,11,18,#NULL!,#NULL!,#NULL!,1,1,4,1,1,4,4,,2,#NULL!,,,,Y,,Y,Not specified,1,Y,,,,,,,,1,2,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110679,B,233,233-1,233-012,3,6,2,2,4,3,4,3,4,3,3,3,3,3,1,2,4,2,4,3,2,3,3,4,3,3,4,4,3,3,2,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,6,#NULL!,#NULL!,#NULL!,1,3,3,1,3,4,4,,1,3,Y,,,,,,,99,Y,Y,,,,,,,1,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110680,B,233,233-1,233-012,3,6,2,2,4,3,2,4,3,4,3,4,3,4,3,4,2,4,4,4,3,3,4,4,3,4,3,4,3,3,4,4,3,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,1,1,1,5,,1,3,,,,,,,,2,,Y,,,,,,,1,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110681,B,233,233-1,233-012,3,6,2,1,4,3,4,3,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,3,2,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,3,1,1,3,3,,1,9,Y,,,,,,,99,,Y,,,,,,,1,1,9,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,#NULL!,112
110682,B,233,233-1,233-012,3,6,2,1,5,5,3,5,3,5,1,4,2,4,4,4,2,2,4,4,2,3,4,4,3,4,4,5,4,5,5,5,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,3,1,3,,2,#NULL!,Y,,,,,,,99,,Y,,,,,,,2,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110683,B,233,233-1,233-012,3,6,2,1,2,3,3,3,3,3,3,4,4,4,2,1,4,4,3,4,5,3,4,1,3,3,3,3,3,3,3,3,3,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,1,2,3,2,2,,2,#NULL!,Y,,,,,,,99,,Y,,,,,,,9,9,1,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110684,B,233,233-1,233-012,3,6,2,2,3,3,2,2,2,3,4,4,1,4,3,4,4,4,5,4,1,3,4,2,4,4,4,5,2,3,4,4,4,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,12,18,1,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,4,,2,#NULL!,Y,,,,,,,4,Y,Y,,,,,,,1,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110685,B,233,233-1,233-012,3,6,2,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,1,3,4,3,,2,#NULL!,Y,,,,,,,99,Y,Y,,,,,,,1,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110686,B,233,233-1,233-012,3,6,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,8,10,#NULL!,#NULL!,#NULL!,2,4,4,1,2,4,2,,2,#NULL!,,Y,,Y,,,,4,Y,,,,,,,,1,3,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110687,B,233,233-1,233-012,4,6,2,2,9,1,9,9,9,4,4,4,4,5,3,4,5,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,9,4,2,1,2,3,,2,#NULL!,Y,,,,,,,99,,Y,,,,,,,2,1,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110688,B,233,233-1,233-012,4,6,2,2,3,2,1,9,2,2,1,3,0,0,1,2,1,1,1,2,1,2,3,2,1,2,4,0,0,3,0,1,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,4,2,3,4,1,,1,1,Y,,,,,,,99,Y,Y,,,,,,,1,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110689,B,233,233-1,233-012,4,6,2,1,5,5,4,5,4,4,4,3,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,3,5,5,4,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,11,18,15,#NULL!,#NULL!,#NULL!,2,5,4,2,1,1,3,,2,#NULL!,,,,Y,,,,6,,,Y,,,,,,2,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110690,B,233,233-1,233-012,4,6,2,2,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,3,2,3,3,3,4,2,4,3,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,11,#NULL!,#NULL!,#NULL!,1,4,4,1,1,1,3,,2,#NULL!,Y,,,,,,,3,Y,Y,,,,,,,2,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110691,B,233,233-1,233-012,5,6,2,1,4,4,4,4,4,3,4,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,0,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,6,14,#NULL!,#NULL!,#NULL!,2,3,4,2,1,4,4,,2,#NULL!,Y,,,,,,,1,,Y,,,,,,,2,9,2,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110692,B,233,233-1,233-012,5,6,2,1,2,3,3,5,3,1,4,2,3,2,4,4,3,4,5,3,3,5,5,4,3,4,3,3,2,5,3,0,3,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,3,,9,#NULL!,,Y,,,,,,99,Y,,,,,,,,1,9,1,,9,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110693,B,233,233-7,233-07,1,6,2,1,1,1,2,2,2,2,3,2,3,3,3,3,3,4,4,4,4,4,2,3,3,2,2,3,3,3,2,3,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,3,1,2,2,3,,2,#NULL!,Y,,,,,,,2,Y,Y,,,,,,,1,3,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110694,B,233,233-7,233-07,1,6,2,1,1,1,2,1,2,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,4,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,7,3,#NULL!,#NULL!,#NULL!,1,3,3,2,3,3,3,,2,#NULL!,Y,,,,,,,2,Y,,,,,,,,1,2,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110695,B,233,233-7,233-07,1,6,2,1,4,4,4,5,5,3,4,4,4,3,3,3,4,5,5,5,2,2,3,3,4,2,2,3,3,4,4,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,9,,9,#NULL!,Y,,,,,,,99,Y,,,,,,,,1,9,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110696,B,233,233-7,233-07,1,6,2,1,5,5,5,1,3,5,2,4,5,5,5,5,5,5,3,2,5,4,5,5,5,2,2,2,2,3,3,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,3,4,3,,2,#NULL!,Y,,,,,,,5,Y,Y,,,,,,,1,1,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110697,B,233,233-7,233-07,1,6,2,2,4,3,3,3,4,2,2,3,3,3,3,3,3,2,2,2,2,2,3,4,3,3,3,4,3,4,4,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,3,2,2,3,9,,9,#NULL!,Y,,,,,,,99,,Y,,,,,,,1,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110698,B,233,233-7,233-07,2,6,2,1,3,3,3,3,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,9,9,9,9,9,4,,9,#NULL!,,,,,,,,99,,Y,,,,,,,9,9,9,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,#NULL!,112
110699,B,233,233-7,233-07,2,6,2,1,3,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,5,3,3,4,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,1,1,1,3,,2,#NULL!,Y,,,,,,,4,,Y,,,,,,,1,2,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110700,B,233,233-7,233-07,2,6,2,2,3,3,3,3,3,3,3,3,4,4,3,3,4,3,4,4,3,4,4,3,3,4,5,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,9,,9,#NULL!,Y,,,,,,,99,Y,Y,,,,,,,2,2,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110701,B,233,233-7,233-07,2,6,2,1,5,5,5,5,5,5,5,5,5,5,5,1,1,2,0,1,2,5,1,1,1,5,0,5,2,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,9,3,4,3,,2,#NULL!,Y,,,,,,,5,Y,Y,,,,,,,1,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110702,B,233,233-7,233-07,2,6,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,4,1,3,4,4,,1,4,Y,,,,,,,4,Y,Y,,,,,,,2,3,1,,1,,,,,,,Y,Not specified,1,0,0,0,0,0,0,1,1,7,1.00,112
110703,B,233,233-7,233-07,2,6,2,1,3,3,3,3,5,2,2,2,1,5,0,0,0,0,3,0,1,0,1,2,1,2,3,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,1,1,9,,9,#NULL!,Y,,,,,,,4,,Y,,,,,,,9,1,9,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,#NULL!,112
110704,B,233,233-7,233-07,2,6,2,2,4,4,5,5,5,4,5,4,4,5,4,5,2,5,3,2,2,3,4,4,3,3,5,3,3,3,4,4,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,5,2,1,9,9,9,,9,#NULL!,,,,,,,,99,,Y,,,,,,,9,9,9,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,#NULL!,112
110705,B,233,233-7,233-07,2,6,2,1,4,4,4,4,3,3,2,3,5,2,1,1,1,1,1,1,1,1,5,5,5,1,5,1,1,1,5,1,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,19,6,9,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,3,,1,3,,Y,,,,,,6,Y,,,,,,,,1,1,3,,1,Y,,,,,Y,,,0,1,0,0,0,0,1,0,2,8,3.00,112
110706,B,233,233-7,233-07,2,6,2,1,5,5,5,5,3,3,3,3,3,4,4,4,3,3,2,2,3,4,4,3,3,4,4,3,4,4,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,9,9,9,,9,#NULL!,Y,,,,,,,99,,Y,,,,,,,1,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110707,B,233,233-7,233-07,2,6,2,1,2,3,3,4,3,3,4,4,3,4,3,3,4,3,3,4,3,2,3,3,3,2,3,4,2,3,3,4,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,9,,9,#NULL!,Y,,,,,,,99,Y,Y,,,,,,,9,2,2,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110708,B,233,233-7,233-07,2,6,2,1,5,5,1,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,3,3,2,,2,#NULL!,Y,,,,,,,5,Y,Y,,,,,,,1,9,3,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,3.00,112
110709,B,233,233-7,233-07,2,6,2,2,3,3,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,3,3,3,2,2,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,5,,9,#NULL!,Y,,,,,,,1,,Y,,,,,,,1,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110710,B,233,233-7,233-07,2,6,2,1,5,4,4,4,4,3,4,4,5,5,5,5,3,3,2,2,2,3,3,3,3,4,4,5,4,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,3,,9,#NULL!,Y,,,,,,,99,,Y,,,,,,,1,9,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,112
110711,B,233,233-7,233-07,2,6,2,1,1,2,9,9,3,0,3,3,3,3,3,5,4,4,3,2,2,5,5,1,5,5,5,1,5,5,5,5,5,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,2,1,3,9,3,,2,#NULL!,Y,,,,,,,2,,Y,,,,,,,2,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
110712,B,233,233-7,233-07,2,6,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,0,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,2,4,,1,9,Y,,,,,,,4,,Y,,,,,,,9,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,112
